-0.6560628673251702,-0.016088190801664105,1.0
-0.38808646643566885,0.0652148823073227,1.0
-0.3160696666061267,-0.03780442447671402,1.0
-0.644100198949548,-0.05689578169756613,1.0
-0.6036914496410068,0.03995642450552228,1.0
-0.35343307243139926,-0.04175779754318389,1.0
-0.5875998910351626,-0.11607545863246031,1.0
-0.6088354372669482,0.03609231522555283,1.0
-0.6339023703360745,0.05425334405743393,1.0
-0.6435378477039804,-0.0602523725942446,1.0
-0.41285765364187993,0.07870558597975956,1.0
-0.31567348023820996,0.011840430218907273,1.0
-0.536232752361096,0.11640805680530666,1.0
-0.6056205293341068,-0.06209362889622818,1.0
-0.5241843596011009,-0.14012166695900385,1.0
-0.6527723555988988,0.014950602661558397,1.0
-0.3506822126175849,0.07314586117915342,1.0
-0.4431955483984686,0.09070462878827869,1.0
-0.40437363634360335,0.10641466143331238,1.0
-0.41207740951747446,0.0791455006183386,1.0
-0.4751946785275155,-0.14180082768659094,1.0
-0.6154001862398748,-0.028490925307660214,1.0
-0.41713075235852753,-0.10327490309487763,1.0
-0.6206466841855082,0.002283760631097026,1.0
-0.6177551886019078,0.01956078367244044,1.0
-0.39186710778324346,-0.11865726432007176,1.0
-0.4779480537370716,-0.11856376063709394,1.0
-0.4194828258029209,0.08319911541075295,1.0
-0.5132852922528498,0.12410113704077312,1.0
-0.40147493634795983,0.07270485255057815,1.0
-0.3826111158692183,-0.07980785414291465,1.0
-0.6105882780257751,-0.09781894742649491,1.0
-0.5865399511142916,-0.0810683158291529,1.0
-0.4029383544154449,-0.09766650821477757,1.0
-0.3476129031611798,-0.023719413798174525,1.0
-0.3939899373840968,-0.08837218474590915,1.0
-0.5019551288369695,-0.11424229834607605,1.0
-0.3682362419316738,0.04411319259629515,1.0
-0.5820342387277672,0.10191076590145488,1.0
-0.3936108442891225,-0.09084894504437768,1.0
-0.6309767196602808,0.052852975381568,1.0
-0.3952936718528317,0.10117560736986816,1.0
-0.6071723569820834,0.08233415081137213,1.0
-0.39685333777010573,0.07003217726038881,1.0
-0.3973584294933558,0.10835062415689714,1.0
-0.6185491770994618,-0.09126734377541458,1.0
-0.3206381826438672,-0.03594228094802754,1.0
-0.6182698113178693,-0.035294502935025424,1.0
-0.36127255376117123,-0.055033332771248424,1.0
-0.6537323863507002,-0.00031167238911361907,1.0
-0.45926184206503845,0.12301122261754614,1.0
-0.40898535407303993,0.10855464110645892,1.0
-0.3509036046944897,0.07029532644803319,1.0
-0.6205292729034657,-0.022513711487862794,1.0
-0.4549290229149818,0.09353168559277512,1.0
-0.45687823325146365,-0.11364876304668364,1.0
-0.41703285851363286,0.11291528855131268,1.0
-0.37036187321022546,-0.11142169944768697,1.0
-0.37017583880232174,-0.0684671941102355,1.0
-0.40014390206044326,0.07464238973658625,1.0
-0.3325205878978539,0.04569512652364266,1.0
-0.6221683659003646,-0.09014740082839741,1.0
-0.3786527878213016,0.0547686975186832,1.0
-0.5654263574015006,-0.09217628836874026,1.0
-0.5956033364048414,-0.07493237193056967,1.0
-0.5798423479465253,-0.08398501440748152,1.0
-0.35626137838583455,0.019223642844142116,1.0
-0.5952023002218622,-0.07574132231513486,1.0
-0.466015890461739,0.09631194754859132,1.0
-0.6090533719942054,-0.05273898758139653,1.0
-0.32950387603376985,0.03776793308856542,1.0
-0.494688955582699,-0.1131703270338022,1.0
-0.43718757561941857,0.09088349415782616,1.0
-0.5335756990353714,-0.11034532267084754,1.0
-0.6458631844345928,-0.05190237848077541,1.0
-0.3537384117215425,-0.03123243020177435,1.0
-0.3182342018994093,0.020127774587245566,1.0
-0.5588119697508726,-0.0998028560211336,1.0
-0.4393747678214257,-0.10785679727118498,1.0
-0.6520564961176555,0.0037898564031349277,1.0
-0.48287630542898313,0.09459121475910157,1.0
-0.6206997616119058,-0.0950745092576097,1.0
-0.6537806225635887,0.0014265446460708408,1.0
-0.3218382560320399,0.030834130680207916,1.0
-0.37203290603595796,-0.06755577585870724,1.0
-0.6088030718536378,0.036702559087639246,1.0
-0.5359935283373546,-0.11014654477573986,1.0
-0.4432208062730279,-0.11064673386360632,1.0
-0.36582578687970757,-0.10767258444219009,1.0
-0.3801465129750685,-0.11684091904999176,1.0
-0.42498379964495825,-0.10643411307676913,1.0
-0.5522689457847256,-0.10391401940495763,1.0
-0.5699667082555748,0.07237952313014476,1.0
-0.3214453241188963,-0.042987975428838095,1.0
-0.3503954271259958,-0.031246395719491723,1.0
-0.3888439257612908,-0.08742234084984644,1.0
-0.45538833565920006,-0.11541404220693981,1.0
-0.44954385053311535,-0.1410080870001892,1.0
-0.36139016931135515,-0.049383378046155516,1.0
-0.5973221780348421,-0.07070256644409008,1.0
-0.512195288755076,0.09313835186483721,1.0
-0.5666975289655638,-0.09830539411932324,1.0
-0.6030863842403458,0.04534914891699924,1.0
-0.6192119696126567,0.01493295881774454,1.0
-0.5750005707327952,-0.0899201754984114,1.0
-0.5534862504959293,0.08356177654462542,1.0
