min_distances,avg_k_distances,avg_std_centroids,max_k_distances,outlier_K_factor,lof_clusters,lof_clusters_std,label
3.3574846736734383,3.4677296720118607,0.0,3.5228273133563923,0.29464789060944246,2.734343221546397,3.042560818506665,0.0
1.9796419152278533,2.133663505938596,0.0,2.232903849900658,0.17373044739642418,1.588885292031954,1.7548198228932657,0.0
1.0681690724963888,1.1100707608056803,0.0,1.182200174738419,0.10059519325557753,0.9303785114231907,1.0263538498958342,0.0
0.8810042336849179,0.9534554595818335,3.0,1.0566532702891998,0.08036518437730894,0.9261294045407549,0.9702802539680819,0.0
1.3540479297028876,1.3842378998824203,0.0,1.42083903587088,0.1253780717824671,1.1111890099265525,1.1674988274695444,0.0
1.8268398961250096,1.9513064733998384,0.0,2.0337634362553905,0.15056561256531878,1.5185040715238505,1.5863550146742724,0.0
2.0718124107620364,2.135670748129633,0.0,2.1817678658714335,0.1861011158846314,1.517134006210363,1.543481974052149,0.0
1.7307429228395252,1.7846115781892995,0.0,1.8393826474347459,0.15546445594048477,1.3589469910377738,1.42830411212193,0.0
1.536033093400167,1.722262059798367,0.0,1.7923587695647996,0.13689106134853188,1.2599641622614346,1.2572806505605212,1.0
1.613021731129159,1.7745728964496674,0.0,1.8564003625665901,0.1437522783208629,1.4062462796176818,1.3610348795062952,1.0
1.6575404207643845,1.6793954013250605,0.0,1.7150560406651332,0.16582522910654465,1.3109296949910765,1.3356718326556578,1.0
1.081516853031437,1.2049458372876098,0.0,1.270931864330858,0.10675122600165136,0.9703404996057248,1.042263366993891,1.0
1.1369370240989107,1.262306017008381,0.0,1.3674812076632008,0.1128241778947653,1.0824804415374067,1.092382702964042,1.0
1.087808720486304,1.204912534923304,0.0,1.3131903567341943,0.09424675803452433,0.8513479836035365,0.9798288450857556,1.0
0.8997527349352372,0.9530059197953497,4.0,1.0262340370066025,0.07954046664664326,0.9006839810280364,0.9569057285124241,1.0
1.1658326851820537,1.2265445615708426,0.0,1.2604457514142724,0.10306262177459712,0.954945954427551,1.014554797753246,1.0
2.270160692152294,2.3095712481235604,0.0,2.3238922133149504,0.2332838952499164,2.2095635190567195,2.1902822611570447,1.0
2.637947504654741,2.6863319252508973,0.0,2.7167310834217804,0.22621758524552632,2.109674049459363,2.3639793549707506,1.0
1.276760316693008,1.4649228425243472,0.0,1.5274978491470628,0.10492154442048983,1.0404502283848887,1.1049934438144398,0.0
1.0160794881981732,1.0443733635317947,0.0,1.0714395973130828,0.09742667797682658,0.9990674837812373,1.0192423421185508,0.0
1.2617248480840935,1.2819315140542389,0.0,1.3154391310590363,0.10719968574086762,1.169098852247903,1.1777599354156314,0.0
1.1649087175925719,1.2585246725695909,0.0,1.3307980259769445,0.11040569596173197,1.1306833777298504,1.1978601897032533,0.0
1.2481605858437743,1.3389447057881732,0.0,1.404642865801742,0.10873436223832789,1.1780173576957431,1.2328756304197408,0.0
1.5930163589197264,1.7268939323438404,0.0,1.799200955947425,0.1501524295150716,1.2964997020587334,1.3261349950982881,0.0
1.246127239035277,1.3782152802771444,0.0,1.449092474579263,0.10439739389016486,1.0884785423385477,1.1601155005343482,0.0
1.3062353250587808,1.4309403840049195,0.0,1.5115054617985808,0.10563828868379298,1.094494540242976,1.0951998649047712,0.0
1.224492873472939,1.2603202665804538,0.0,1.3130310441668418,0.11654940215558439,1.1372487118810557,1.144101703264865,0.0
1.1844450046202024,1.2270431645225466,0.0,1.29044447544625,0.10413971190713696,1.070952735711265,1.0321813160153765,0.0
1.1817745143138512,1.2121112901732576,0.0,1.248524601985784,0.09903752227538792,0.9949742597576139,0.9985028466202395,0.0
0.9608992825861749,1.0844097796472343,1.0,1.143637397586893,0.08888166432926767,0.9402519063788701,0.9819249230590313,0.0
0.9381157154953407,1.0161312800314246,1.0,1.065332226986582,0.08697672892750571,0.9286106942459356,0.9740362644683458,0.0
0.9942437446103681,1.0328911681910562,1.0,1.0694688781893062,0.09144672807024946,0.9081159627622245,0.9821572345926068,0.0
1.0319188251261433,1.0941197982578594,0.0,1.1331779450600938,0.09368056715130547,0.9647969557386137,1.0208628431511375,0.0
1.148474000076711,1.1664634155036184,0.0,1.1811576866783426,0.10912846059678762,1.006036189330495,1.0181106145404126,0.0
1.2799973740162351,1.311781009374537,0.0,1.3430548354891205,0.11774986949652626,1.1168682788749305,1.0751353453316992,0.0
1.1842317467423098,1.247759718016384,0.0,1.3394324227933214,0.10925068988791932,1.0896933736839642,1.0725470311393894,0.0
1.1926572925390597,1.2735454647053328,0.0,1.3343914371891827,0.11303560222189335,1.1202879986449077,1.0441422771133793,0.0
1.0602011818927943,1.1180204060232508,0.0,1.1687284764894779,0.10091182773795042,1.0527177275008857,1.004865757794179,0.0
6.000000000000002e-06,0.6609068425281446,4.0,1.0303868064187143,5.432825999539839e-07,0.9694657578384377,0.9961146539478454,0.0
1.0481839976049079,1.130788736831843,0.0,1.16594158270709,0.09669967485910672,0.9869409001028701,0.9739362229106829,0.0
0.9831934423806902,1.0386603100002783,2.0,1.0908590387523747,0.09124165697112088,0.8901828102979146,0.9602986171470137,0.0
1.1077268386520367,1.1247333557044852,0.0,1.1433622776727477,0.09765946673338767,0.9341420456224436,0.9849197397007576,0.0
1.0802127065199285,1.1502922110014882,0.0,1.1844607246673646,0.09543118461570958,0.9809853764677802,1.0603381030659305,0.0
3.007078266984724,3.0498925649704605,0.0,3.0879530592091196,0.23689014042716836,1.9505957829446936,2.1908113843487924,1.0
3.521921046236625,3.5835773520465652,0.0,3.6557122860073914,0.34949855465112356,2.828139818431047,3.225248221905974,1.0
3.660870676400556,3.8556944583707073,0.0,3.9801981599198917,0.3092216702893772,3.2184229684623014,3.3195810300785666,1.0
2.204936890810144,2.2456497490578644,0.0,2.280636823070516,0.18779846598188044,1.8709820978521279,1.7652341425805813,0.0
1.7486362131148554,1.8263992040023496,0.0,1.870437232842704,0.13735462242868815,1.2704048806240755,1.2487907917643035,0.0
1.0824975026866086,1.1464644801577921,0.0,1.198303853121759,0.08676609215403307,0.941350202488486,1.059323704223768,0.0
1.1286600876364055,1.207686381731039,0.0,1.2630032011778345,0.11269738173134042,1.0712266023682184,1.1211341533409438,0.0
2.6034852830769633,2.7258981742823463,0.0,2.7877450075265338,0.2343378495807698,1.7707120135841115,1.5291624223567901,1.0
2.1515283216398604,2.599201423934984,0.0,3.1823782675767607,0.19365752650206292,1.4406999840870558,1.1522178900671338,1.0
2.347602077280152,2.7613958099215385,0.0,3.2209342132821543,0.21130598511046633,1.548567596811297,1.4389701561645112,1.0
2.954826701311159,3.142731593694264,0.0,3.3184450789348805,0.26596183952718255,1.9139094795402443,1.6477420902601063,1.0
3.6858566168372313,3.7709086658058704,0.0,3.8159311863760608,0.34741659918521967,2.700643348757785,2.87704495101657,0.0
2.83472871065009,2.9753091706057773,0.0,3.0401803439754396,0.2125902278355919,1.7680096461995574,2.143371648137061,0.0
2.5401776896162276,2.5740643132157057,0.0,2.6436703073766634,0.22292223815267562,2.061088938391479,2.2767304366949177,0.0
2.119716831596725,2.2181387977302554,0.0,2.269334492831972,0.17470412371185587,1.749813980752347,1.8233197251232374,0.0
1.3368446309296753,1.410511001963207,0.0,1.459570558402756,0.12008243424359238,0.987814842954246,1.1177196337579047,0.0
1.8808136199293983,1.9693047786881586,0.0,2.064203938696116,0.15456140607597985,1.4390893243970673,1.5462498751605833,0.0
1.9234687050013253,1.9440831491103379,0.0,1.9645866572895285,0.178500449872268,1.6569137798812892,1.7633580541955103,0.0
1.723937627031887,1.766354444985727,0.0,1.809263228040537,0.15858894301183238,1.4405118387636764,1.5458884817928105,0.0
1.4196505712283876,1.6136454330538015,0.0,1.6955790409495124,0.12515930182085652,1.1478464939829993,1.2532891398500536,0.0
1.5083446459211645,1.6785913402667223,0.0,1.787759859614123,0.13442347065743324,1.2882839262563512,1.2828528872910203,1.0
1.5727966778710991,1.6251695648081168,0.0,1.6804563833649468,0.13756924586260533,1.2796318541210556,1.2686822755971536,1.0
1.3422084712557731,1.4105245113883744,0.0,1.4742227287114869,0.11363509368569276,1.0998204144341148,1.2113776775640603,1.0
1.241684951628768,1.3082833596285428,0.0,1.3522013558992603,0.10512449357024056,1.1234927800773513,1.1921761470652772,1.0
1.0969830888369212,1.217471784776296,0.0,1.2965486166217208,0.10974542144106496,1.0152357867464168,1.0131427011962144,1.0
1.0309089948415342,1.053247068864327,0.0,1.0896027261710182,0.0893876758315687,0.9016051194462918,0.9706070864452656,1.0
0.9149204476134182,0.9802367941840053,4.0,1.025491993532384,0.09231036035665287,0.9068670520153123,0.9707023450001746,1.0
1.7475461503896894,1.812750694892157,0.0,1.8970554575863974,0.17449352356920247,1.4984477938787462,1.5806962473969128,1.0
3.1297245168351844,3.176933052715248,0.0,3.2321137025371933,0.31250485637916414,2.6809679164717912,2.7545073414700836,1.0
7.263561018105227,7.333898309873217,0.0,7.433626251015163,0.6596466750974149,6.353713101950152,6.732667782292763,1.0
6.3810917439562775,6.5254228331915485,0.0,6.59273524468833,0.5061445954611266,5.357939699613087,5.583753726109745,0.0
4.540861666726478,4.626698675824999,0.0,4.751056965247061,0.41772419187169335,4.02053478203634,4.073062422134323,0.0
0.984183253194553,1.0857065841325246,1.0,1.1591044127958512,0.09436831074034045,1.0025497923970264,0.9995647936627602,0.0
0.8979752826712292,0.9409597118485571,5.0,0.9896714344984758,0.08610226828916805,0.9631896577325345,0.9673050163187821,0.0
0.7193576933513453,0.8040703030908635,7.0,0.9213303002883866,0.07172547277631587,0.9282451973108004,0.964298126602286,0.0
1.128246039526478,1.1636024575664048,0.0,1.2094116471895333,0.09245816214895829,0.9579872989301506,1.0186594899993302,0.0
1.1110818803530202,1.226024982126793,0.0,1.2950447590757077,0.09177302874547319,0.9881977634582146,1.053979235017246,0.0
1.398318774543459,1.48937523240205,0.0,1.6044632310568103,0.11549819267211749,1.1515061647347584,1.2097312938528444,0.0
1.4923513949677643,1.5972636143901824,0.0,1.6537869428270853,0.1406640844520716,1.2016809908333173,1.3192952744347468,0.0
1.5892095181637411,1.6566112037919118,0.0,1.7108432752642708,0.14979360935287578,1.2475761537020162,1.3105176386192734,0.0
1.294158096314456,1.4256067786753117,0.0,1.510793723825312,0.12056869044005353,1.106376066404666,1.0936433577350855,0.0
1.1740386854957494,1.246960474936146,0.0,1.3281030815265369,0.10013919559445185,1.0415572501304826,1.0336403048442693,0.0
1.0180856798119922,1.1402432694496862,0.0,1.1971623854250493,0.09484873410773591,0.9398600880475827,1.0059077416178348,0.0
1.100865972742533,1.1588950526790154,0.0,1.2467314720318226,0.09389795611478606,0.9181537652196633,0.9906242076895392,0.0
0.8942729134553815,0.9876162460060078,3.0,1.046291828760135,0.0833138658857705,0.9005405308980368,0.9599951593789395,0.0
0.930030880831229,1.0189059509207152,2.0,1.0903725409094671,0.0891759160456315,0.9925691346320885,0.9883748757728423,0.0
0.942394840039449,1.0364719893912138,1.0,1.1192599687222544,0.09036143301186213,0.9951862783930443,0.983546294556994,0.0
6.000000000000002e-06,0.8125641014962686,4.0,1.1058818991426396,4.8089513345998e-07,0.9396361568145076,1.0088266210281203,0.0
1.0651524300729793,1.10665062521559,0.0,1.1365737728126906,0.09521337795516967,1.020325758488054,1.0272718457795258,0.0
1.0011629276612575,1.1022577515197667,0.0,1.136317322987672,0.08230963015306288,0.9673685856595744,1.0017686677906337,0.0
0.9969256134231096,1.0492082406933139,1.0,1.0692895574419075,0.09940112075880327,1.022897982088928,1.0288558299497097,0.0
1.1892710066954912,1.3803969135654164,0.0,1.4762105996357744,0.10104380394193901,1.1450280814675167,1.035543408507314,0.0
