min_distances,avg_k_distances,max_k_distances,outlier_K_factor,lof_clusters,cluster_sparsity,label
0.2993413829415132,0.3909154588938256,0.46189151805428513,0.37601875860689277,12.320655493858938,0.6093366093366093,1.0
0.2606986288001626,0.6145777798795787,0.8195358304543855,0.0322031041474384,0.7570384758334886,0.8574938574938575,1.0
0.19209150142122094,0.8973213335095698,1.141074020528792,0.03454192889695343,0.44100009328988443,0.6781326781326782,1.0
0.5184114217322707,0.5569309884492046,0.605932395166094,0.39141343248323524,19.425602181558006,0.7051597051597052,1.0
0.07174766413490412,0.29801711837822487,0.5493485676710367,0.054171259186107136,1.9751208572642647,0.7051597051597052,1.0
0.14188480638665302,0.2883150916553453,0.44404564257268025,0.175021283763651,5.774750997092631,0.6633906633906634,1.0
0.5785097548612984,0.9453959973826416,1.1488469284844613,0.07146109656137872,1.703170769929461,0.8574938574938575,1.0
0.2553557534964323,0.47922454226422817,0.7166411267841375,0.28882000875887187,8.257638891609712,0.28746928746928746,1.0
0.6015358973073677,0.9571909915281328,1.133072823006593,0.07430542783660352,1.8395246015144577,0.8574938574938575,1.0
0.7901539760020511,1.3608423338529103,1.549686641799685,0.1420856323927546,1.8786383742559263,0.6781326781326782,1.0
0.8836861104045557,1.1190682015775493,1.2221280450145877,0.10915836411558795,3.44203479641459,0.8574938574938575,1.0
0.2443457155943423,0.7584340915822331,1.0209408300245488,0.24572671192950457,7.571436690345705,0.20147420147420148,1.0
0.20220940620118544,0.9442706448857091,1.2860724374704045,0.03636133238388494,0.48969517661753714,0.6781326781326782,1.0
0.06596314616389355,0.6603764024303996,1.0738262829402285,0.059585110562337444,2.2638200658208274,0.20147420147420148,1.0
0.2935560123153347,0.39722476793091,0.5225832443143223,0.2216420425740081,11.2817936999239,0.7051597051597052,1.0
0.8783002368099805,1.150105806827342,1.283529972682405,0.10849306775753155,3.3494055071776265,0.8574938574938575,1.0
0.3565799901534508,0.6435153805198383,0.9902314036429304,0.3585953136404877,9.420398024843308,0.20147420147420148,1.0
0.4846435342410289,1.2128055333977972,1.4714565209051567,0.08714868891264993,1.1584009384872895,0.6781326781326782,1.0
1.09561796399464,1.2102633770403264,1.351783667241375,0.19701422254772855,2.4390384097188043,0.6781326781326782,1.0
0.05047197200813902,0.33296591381319957,0.48000102321940447,0.004437521947905567,0.6835024633557979,0.9336609336609336,1.0
0.61048528653959,0.7432552775777571,0.8322367362333035,0.5514569181518646,25.83987601001121,0.20147420147420148,1.0
0.02939837570910822,0.2464808350476675,0.4239812656836432,0.02119729368739845,0.7644566090665575,0.49877149877149873,1.0
0.7235446402503948,0.9925943748516396,1.1344160404045396,0.0893767010303883,2.621980017928692,0.8574938574938575,1.0
0.21396633582727403,0.3732978569478331,0.46461380155384074,0.02245336494217326,0.9226636056573321,0.9336609336609336,1.0
0.4455622937242688,0.6371717712172994,0.7115090918136592,0.40248047702281015,17.233872703185376,0.20147420147420148,1.0
0.0827801011374147,0.3626931618959738,0.4940529081826517,0.008686842318451567,0.9333133488570465,0.9336609336609336,1.0
0.2962050517600061,1.0622167450709206,1.3497298075667479,0.053263646549238944,0.6787289278976147,0.6781326781326782,1.0
0.5639993477128625,1.1075771235239724,1.3396395030847752,0.10141846579618445,1.240876008945654,0.6781326781326782,1.0
0.13926767639556167,0.28852411926559546,0.4890297927899589,0.17494159436871892,5.403498139166534,0.6093366093366093,1.0
0.7483413679511084,1.1043954427519063,1.2404776952878913,0.13456688157032862,1.6126984537126956,0.6781326781326782,1.0
0.4309473690695923,0.8298015353795603,1.097212758245151,0.4333830030887333,14.137379900524461,0.20147420147420148,1.0
0.6364713195538616,1.1412324429865897,1.3435581455707757,0.1144503890194013,1.4270143883984443,0.6781326781326782,1.0
0.09407376629326916,0.2789129857886076,0.4695971231738114,0.11817110107352405,3.2969041853549603,0.6093366093366093,1.0
0.12950952989678968,0.2776654688537502,0.4830780030827315,0.1626838634238153,4.865503176984025,0.6093366093366093,1.0
0.07885525817647038,0.21899070549812566,0.433408601158704,0.06288961327677046,1.3447650984860648,0.8353808353808354,1.0
0.22065000931344436,0.7340432852635416,0.9648213272020517,0.22189708194360772,6.644831938942285,0.20147420147420148,1.0
0.4956418714314527,1.1660181296972019,1.3841830370081698,0.08912641191655982,1.1371945347693895,0.6781326781326782,1.0
0.31770268393534085,0.5420886390915653,0.8273398532999824,0.2869837272649769,9.682764581985165,0.20147420147420148,1.0
0.2019551820801888,0.32898303393136413,0.44844483046084,0.25368673089500265,7.7087233122597345,0.6093366093366093,1.0
1.1716057306624572,1.327980882784184,1.471462985433188,0.14472397318660252,4.977347097351164,0.8574938574938575,1.0
0.27696568513084585,0.3969330056707916,0.5633220070866569,0.17077678923361778,6.0760801257014565,0.6683046683046683,1.0
0.2601677280025666,0.443628814965156,0.6915225751990355,0.22877316075094525,9.247795571661538,0.7051597051597052,1.0
0.09339274442485972,0.31503220536841053,0.4347036994648191,0.008211138512551473,0.7237587316432871,0.9336609336609336,1.0
0.2483376408387576,0.4378699323885794,0.6884085692640247,0.21837061600336197,8.788434337587917,0.7051597051597052,1.0
0.30505996924388684,0.5246696042478425,0.8349270246590068,0.221156592383929,8.95413592639952,0.6388206388206388,1.0
0.365511098517836,0.7754396366209726,0.9504608732873727,0.0657262725453176,0.5759765791272332,0.6781326781326782,1.0
0.7504731051942207,0.906458736490379,1.0279600001065785,0.09270307127294683,2.853058372942308,0.8574938574938575,1.0
0.53899702799667,0.8097714562816677,0.9717407702856173,0.06658024059283317,1.8135095307764877,0.8574938574938575,1.0
0.3426211926500336,0.8020036331250745,1.0406662130937407,0.3094928430843533,14.971649143499508,0.20147420147420148,1.0
0.6922896798374643,1.1863152037394236,1.3712089680382613,0.12448765676834155,1.5774290723612914,0.6781326781326782,1.0
0.17560274559016448,0.47714833016980884,0.5902122973922432,0.015439084439640547,0.5729789613882263,0.9336609336609336,1.0
0.17140948719566973,0.7959515625293088,1.1607130581009237,0.17237826159408093,5.162495524712081,0.20147420147420148,1.0
1.366197392904747,1.4802613559567965,1.5658789362447607,0.1687611366893501,5.968994381458168,0.8574938574938575,1.0
0.8772692955292747,1.1278464319931163,1.242849495737495,0.10836571952564687,3.38830474490965,0.8574938574938575,1.0
0.3548100073902596,0.873475376541837,1.2350978295809518,0.3568153272653923,11.33860149246728,0.20147420147420148,1.0
0.049420548917331955,0.27604690716986585,0.47383211777013057,0.03563400576816781,1.1749743345951142,0.49877149877149873,1.0
0.16875752791954243,0.527161311300307,0.7435490937448218,0.02084597173475382,0.8223523541150578,0.8574938574938575,1.0
0.4433801003867368,0.5744592056693442,0.7254593491350251,0.32143329842789603,15.004027701601581,0.6388206388206388,1.0
0.20248271833001125,0.3082145678559704,0.4480515194159075,0.16420517987644498,4.713876773786012,0.6560196560196561,1.0
1.4527209002211479,1.5172296048545704,1.5902768779440013,0.17944905449749307,6.43521592913508,0.8574938574938575,1.0
0.580061823614636,0.8010140270013725,0.9216142649744614,0.07165281767605336,2.1354237515416252,0.8574938574938575,1.0
0.27206546458070163,0.6207421859667119,0.9630661350318789,0.30771951987477986,11.032061547985478,0.28746928746928746,1.0
0.2965314221133132,1.1117581897361588,1.4230533594642425,0.05332233452582613,0.8000219383710068,0.6781326781326782,1.0
0.4072306866925645,1.0480677107773122,1.2828209830459525,0.07322829651660014,0.8236011155784456,0.6781326781326782,1.0
1.4516119655048796,1.4979197810586786,1.582585585058663,0.2610291289695604,3.447495467671561,0.6781326781326782,1.0
0.11234904855712619,0.31402653064988206,0.5869907550358021,0.08482630761688911,3.2767828416676026,0.7051597051597052,1.0
0.14766521002222938,0.3291208786807259,0.4990222705520336,0.18549018654341395,7.473336384323939,0.6093366093366093,1.0
0.11109091634534687,0.4401589756066526,0.6519906078088781,0.011657744555087906,0.8593720438866693,0.9336609336609336,1.0
1.0517564964578436,1.4345164654182923,1.6284055865261517,0.1891270454380562,2.49335682979675,0.6781326781326782,1.0
0.3606200885639564,0.8819499739809389,1.2502011226953953,0.36265824593242657,11.496818311265056,0.20147420147420148,1.0
0.33063100302507403,0.40125021727613486,0.5212832848278037,0.24963457662060085,12.151587892964848,0.7051597051597052,1.0
0.22254255157680636,0.33101014134754186,0.4336833968693322,0.02335334250781477,0.9085049091722263,0.9336609336609336,1.0
0.06983880165980537,0.3905830466862944,0.6299998746710969,0.008626919956326227,0.7998595334251852,0.8574938574938575,1.0
