min_distances,avg_k_distances,max_k_distances,outlier_K_factor,lof_clusters,cluster_sparsity,label
0.04310982564441698,0.23885408303112426,0.4352274020328886,0.024228129295213334,0.8446437564423108,0.7245508982035929,1.0
0.12566397811652333,0.2814837303845026,0.5123835233840164,0.014038277430499789,0.8506333844575449,0.9281437125748503,1.0
0.2429652757596927,0.33697853276432504,0.516351262484741,0.18906688228456248,4.676606572701106,0.5688622754491017,1.0
0.0358134673715006,0.33838107801373934,0.4491603394375622,0.0037246854124597484,0.7468948455944129,0.9401197604790419,1.0
0.10209944001061438,0.34043754128028914,0.6324107499415539,0.04761399450110537,2.245196104319337,0.6646706586826348,1.0
0.0866978016206987,0.3499622878756944,0.5993103838882731,0.04465041495047595,1.5556792645438113,0.6287425149700598,1.0
1.3850161425651148,1.4599487384068943,1.5250700763366258,0.09422674623522129,4.270163138159432,0.7604790419161677,1.0
0.25555136472986134,0.4012770212077026,0.5230465778339131,0.016831906733563603,0.6236425401860966,0.9221556886227544,1.0
0.05691551157070733,0.3973573487438896,0.6604923554301544,0.016395509027141274,0.46588879958645596,0.5568862275449102,1.0
1.0236219244280875,1.3079493776683886,1.4745202284853833,0.06964002826368478,2.749327279241097,0.7604790419161677,1.0
0.17245864919651707,0.4234911843002407,0.5629536021925294,0.01793610789627001,0.8313291271329557,0.9401197604790419,1.0
0.20176889402960108,0.3639921048336189,0.5624969462772864,0.013289520913459167,0.7183082941233853,0.9221556886227544,1.0
0.23054901751003873,0.4352869252849234,0.5835904267946718,0.03808776285460633,0.7513306011274861,0.9221556886227544,1.0
0.12501640133157038,0.33124134623320756,0.5964034984133397,0.08254029291358225,1.8985873376671787,0.6347305389221557,1.0
0.12578509918101433,0.3767907810312229,0.6313529435126227,0.0396505095873014,1.8067157589271672,0.5568862275449102,1.0
0.10603657438538969,0.42878863252479527,0.6945159434568317,0.007213981901871258,0.7113736372559736,0.7604790419161677,1.0
0.11364747404161704,0.3941649204387242,0.5066664507099602,0.007485398035716555,0.5176449086205982,0.9221556886227544,1.0
0.13026585637699756,0.36662898349999407,0.6379103529563495,0.09685293782470661,1.797139647907585,0.5508982035928144,1.0
0.1375041745264961,0.2897775153520462,0.47938088224882647,0.07330318608558606,4.136263774662592,0.18562874251497008,1.0
0.0851097625284358,0.34484319624426296,0.5827107978494531,0.06622937126680703,1.2660538932701129,0.5688622754491017,1.0
0.3106699159033165,0.4011775586681551,0.5719296736672241,0.24175221021106771,6.024372128085566,0.5688622754491017,1.0
0.1687306770156886,0.32271991911039105,0.4967193859664428,0.09482823457752519,3.969240640786512,0.7245508982035929,1.0
0.09719410299585596,0.4836007898488751,0.6867919773772386,0.016056914862415984,0.7434831842472629,0.9221556886227544,1.0
0.08908434673550157,0.3739513664759291,0.5910450075527445,0.12229117519565377,1.0264396515921261,0.5389221556886228,1.0
0.25382795773227734,0.41396969649115006,0.6042486435387104,0.12257085761257928,5.464455126044294,0.6347305389221557,1.0
0.09774856083344818,0.3222078998897212,0.4797372665136701,0.010166081793995908,0.7261592744044961,0.9401197604790419,1.0
