min_distances,avg_k_distances,max_k_distances,outlier_K_factor,lof_clusters,cluster_sparsity,label
3.170833170194509,3.4228320705180315,3.6423787535046928,0.0023868291315086785,5.753111020766495,0.6783042394014962,1.0
5.746619455145176,5.93872279066716,6.028227825275488,0.6138076039705411,592.1871361463149,0.16708229426433918,1.0
4.074423072493958,4.1914795357049695,4.240567050514516,0.43519705510526563,391.90914044100833,0.16708229426433918,1.0
4.54243729619307,4.669102855007755,4.822250051491599,0.39909879289206385,577.1067694176496,0.24937655860349128,1.0
5.869799648095273,6.062757783379672,6.152733711246915,0.6269647200248558,604.8998017356967,0.16708229426433918,1.0
3.269819969410461,3.56984137103595,3.8086941619132584,0.002461340959574657,5.431329891167899,0.6783042394014962,1.0
3.7836864537972197,3.8436957389811797,3.919515520164289,0.4519812884319539,376.0481631127372,0.1745635910224439,1.0
4.057684981992226,4.17301877856364,4.2849703245709625,0.35650842766867824,515.4460972465259,0.24937655860349128,1.0
4.2247176885103155,4.820431552664549,5.067251666710335,0.0031801355385461245,6.8835882201494325,0.6783042394014962,1.0
7.250843268272736,7.826942866016816,8.076521104174168,0.005458036740436687,11.395661134446524,0.6783042394014962,1.0
1.5561162848061305,1.677121458216502,1.8140606786728246,0.13672046312808653,202.82568229237444,0.24937655860349128,1.0
6.360946999704401,6.611721123986134,6.728988599007443,0.6794251241704197,655.6161333513577,0.16708229426433918,1.0
3.558346205242792,3.6497959271544205,3.778771339582705,0.31263649503640695,464.96873120379894,0.24937655860349128,1.0
4.767266688440694,5.2927782172276014,5.614120992803638,0.0035885366397069556,7.491216851707493,0.6783042394014962,1.0
3.5633622842257258,4.173942670880439,4.438316102809692,0.0026823034986692596,5.871960638958654,0.6783042394014962,1.0
5.837596513683353,5.892280301364402,5.967525871208676,0.6235250405875783,561.862025050841,0.16708229426433918,1.0
1.5324411245848089,1.6051653050102606,1.7047095800025411,0.06262495890940545,128.67615494831023,0.15211970074812964,1.0
5.3850823182968774,5.978735967508532,6.224186310924769,0.004053594327731477,8.607215682863993,0.6783042394014962,1.0
3.893493182401414,4.167464769602389,4.393942562285385,0.0029308079146012148,7.068567406918393,0.6783042394014962,1.0
3.5385744469520453,3.673215705289406,3.8387012365235886,0.31089934725589624,449.3448753370021,0.24937655860349128,1.0
6.924866597019722,7.189210442943076,7.335839338503128,0.7396584734572318,713.8335406240859,0.16708229426433918,1.0
4.140173224053063,4.749540937653876,5.0168312838364795,0.0031164951072010743,6.725414259712953,0.6783042394014962,1.0
3.1090146840919974,3.709431956473086,4.01997032170314,0.002340295569010912,5.1219461731020965,0.6783042394014962,1.0
4.057019490044003,4.223754710600832,4.403759520424278,0.0030539015413862027,7.23335772402337,0.6783042394014962,1.0
6.027630372189984,6.620572463305557,6.865073034727695,0.004537269226758787,9.561939044874855,0.6783042394014962,1.0
3.815268509919338,4.0426614940127035,4.249732305549484,0.002871924675697955,6.873466185131078,0.6783042394014962,1.0
4.133692677430876,4.504911822368918,4.770217036090537,0.0031116169074864586,6.383657460629613,0.6783042394014962,1.0
3.3579141031795627,3.919625798626768,4.253138269987448,0.0025276533871005165,5.431210667827382,0.6783042394014962,1.0
4.291722695654174,4.83160863500373,5.040219592106772,0.0032305732293433664,7.012305693266321,0.6783042394014962,1.0
3.5608791108192754,3.8097023608555305,4.026596994420133,0.0026804343020553167,6.445366870412622,0.6783042394014962,1.0
6.0696628440457445,6.326147745250997,6.454400324369813,0.6483124968153332,625.5620040424913,0.16708229426433918,1.0
3.0268021374622744,3.1470262547627064,3.2561567173639343,0.26593500374715323,384.2558005994581,0.24937655860349128,1.0
5.584176217207553,5.706560210376958,5.749984124381627,0.5964567256954126,537.4377898984449,0.16708229426433918,1.0
5.648269917558012,6.23519865476236,6.495518005595128,0.004251707503433424,9.007592219017162,0.6783042394014962,1.0
3.2186043925360517,3.8254448549338065,4.142931044154041,0.002422788685043177,5.297714211920388,0.6783042394014962,1.0
4.703950354689262,5.3150254726528425,5.6397365734501745,0.003540875579731046,7.520694822272333,0.6783042394014962,1.0
3.19442250240498,3.306592723636922,3.396209697502764,0.2806621383118562,405.60796308861194,0.24937655860349128,1.0
6.093404872859883,6.666024485845936,6.911855590934754,0.004586780659837343,9.677057534542882,0.6783042394014962,1.0
5.141074230852142,5.385038704929931,5.509264660844465,0.5491281404841737,529.7138667727711,0.16708229426433918,1.0
3.2012783197046764,3.3976019810612774,3.593577955136572,0.002409746568618606,5.740947924608223,0.6783042394014962,1.0
4.423517335666212,5.0306500641273235,5.287301463801165,0.0033297809988073563,7.151747292482826,0.6783042394014962,1.0
3.734847240951622,3.994619472805644,4.21558930286326,0.0028113879595536412,6.768724306862526,0.6783042394014962,1.0
6.414030493703699,6.993830027460656,7.313006566068561,0.004828130024834408,10.010065024508048,0.6783042394014962,1.0
4.594340711198594,4.976215032062865,5.245065392130961,0.0034583674576901258,7.081864030391733,0.6783042394014962,1.0
4.47461526273051,4.725972981454705,4.842636802627991,0.4779423615126507,460.94040589912504,0.16708229426433918,1.0
7.097144370046304,7.142898297634166,7.221291541790213,0.7580597975581602,683.2708976447287,0.16708229426433918,1.0
6.836431291862888,7.116490114662409,7.302072865219141,0.7302125264638009,704.7373890661747,0.16708229426433918,1.0
2.3611489003085544,2.4350638923663004,2.5489498135359665,0.09649104979538665,198.84232218199725,0.15211970074812964,1.0
3.9009088562499445,4.343812927086774,4.636649525572962,0.002936390026753257,6.110844942234822,0.6783042394014962,1.0
6.81393339259585,7.075595421082907,7.2158953865257995,0.7278094820737453,702.380620623061,0.16708229426433918,1.0
5.303439913662849,5.369533576016382,5.428101464415406,0.633523848915429,486.30804452923024,0.1745635910224439,1.0
2.1291141953077912,2.5834710659517564,2.8834457163876923,0.0016026802776752708,3.47575312852637,0.6783042394014962,1.0
5.421125750381819,6.010227821585241,6.315592335466968,0.0040807258446174995,8.547336154513202,0.6783042394014962,1.0
6.324419255008167,6.494368935382484,6.577114468643801,0.6755235246952067,651.8126655492928,0.16708229426433918,1.0
6.635605647867407,7.2385843309402365,7.555415903861861,0.004994919636393828,10.38213698679733,0.6783042394014962,1.0
2.8402986532676557,3.1309763104555417,3.3675642030140054,0.00213802089353955,4.725413969479338,0.6783042394014962,1.0
5.378599716199023,5.956586213373993,6.209907478079294,0.004048714580767625,8.612511970906635,0.6783042394014962,1.0
7.232651470419016,7.408171975926829,7.493814186473969,0.7725335745761076,745.5445224243748,0.16708229426433918,1.0
6.93113716732597,7.087069130043669,7.15882416729096,0.7403282452709476,667.2810083272611,0.16708229426433918,1.0
0.8107030803926248,1.246660834698302,1.547026790025294,0.0006102527712507307,1.4646772708260758,0.6783042394014962,1.0
4.60787515734184,5.207706268388646,5.440572253406162,0.0034685554457045036,7.4437172573674575,0.6783042394014962,1.0
6.948869002564925,7.5555459031908425,7.841133801463839,0.005230727091625005,10.88550786223874,0.6783042394014962,1.0
1.2000115228409496,1.283956767645724,1.4073473356995836,0.049039843099413324,100.55267334937733,0.15211970074812964,1.0
3.775469580054986,4.030064023851279,4.153693652747142,0.4032652509680879,388.78852652875497,0.16708229426433918,1.0
5.219623593978452,5.830518327109456,6.144698119239499,0.003929046083762761,8.297258279905689,0.6783042394014962,1.0
5.830488267448712,6.436678492318111,6.7042914773233795,0.004388871473428063,9.234567110943559,0.6783042394014962,1.0
5.1550505750733295,5.764360419901642,6.050451584472983,0.0038804390601952766,8.220202242546204,0.6783042394014962,1.0
2.925178231347153,3.059599460691743,3.210368831257906,0.257006321717021,371.2895640324087,0.24937655860349128,1.0
6.889407271318844,6.957081405650799,7.033295665796406,0.7358709938935069,663.2468375856306,0.16708229426433918,1.0
2.1929820127265924,2.4008443530832553,2.607583719918438,0.0016507564642794749,3.948732295046032,0.6783042394014962,1.0
4.8224709620509305,4.947591474857449,5.098610836019063,0.42370256631270675,612.7461860513848,0.24937655860349128,1.0
5.226245616513663,5.743008507219711,6.061206417658784,0.003934030778777661,8.16554814553751,0.6783042394014962,1.0
4.915474391427519,5.052533357667343,5.109941127626923,0.5250313827339481,472.9824323326172,0.16708229426433918,1.0
2.5089658085241995,2.650016476435796,2.810200303380932,0.2204378751532048,318.31545473727624,0.24937655860349128,1.0
3.6766036544218488,3.960015053727047,4.190948407214047,0.002767545385191938,6.693403173323831,0.6783042394014962,1.0
4.190323892090471,4.790075360776033,5.0264728614597765,0.003154245776823646,6.825694584208382,0.6783042394014962,1.0
8.757524185409274,8.942277126091891,9.032278496176477,0.9354081958824141,902.9156820317435,0.16708229426433918,1.0
2.0122978407973453,2.162290119755384,2.331004031425253,0.1768005999498539,255.10336324025943,0.24937655860349128,1.0
6.035033518738898,6.633683011562496,6.861214092680775,0.004542841909047427,9.561618636152787,0.6783042394014962,1.0
