min_distances,avg_k_distances,max_k_distances,outlier_K_factor,lof_clusters,cluster_sparsity,label
0.037272854837763034,0.36770097983497707,0.6570913380186636,0.060819677687742914,0.8348042162208954,0.8078291814946619,1.0
0.09098996205161848,0.4313746940676511,0.8842504277254677,0.06431477659679612,2.6557981987081036,0.6832740213523132,1.0
0.12459349275838144,0.5973363182982698,1.1214632366391948,0.12603849675928477,5.83537100535505,0.6192170818505338,1.0
0.09857176690755957,0.4349246704474842,0.8848063436010811,0.06967385219717638,2.8889346223680845,0.6832740213523132,1.0
0.02511922975462116,0.4645530761869274,0.9733964720527684,0.025410556265271497,0.8155386090262507,0.6192170818505338,1.0
0.10734402387393692,0.4502959044205669,0.909869124361133,0.1085889728719693,3.3766397998092095,0.6192170818505338,1.0
0.07714073894498596,0.4125824005410104,0.8484873063392881,0.054525678216504905,1.3794162166238535,0.6832740213523132,1.0
0.09679938770166066,0.5666598842843558,1.0757620322586363,0.09792204266073741,4.265458366912949,0.6192170818505338,1.0
0.10897044742018183,0.5841857502784815,1.0998563653531253,0.11023425926955142,4.765652030099493,0.6192170818505338,1.0
0.06919633232788881,0.530900745471081,1.0356805425300593,0.06999885399132383,3.370318999253086,0.6192170818505338,1.0
0.054177836199569895,0.3867167416128833,0.8209193688386132,0.03829472343000248,0.8274025423819176,0.6832740213523132,1.0
0.04779654073493392,0.4499636474861057,0.9553456151353265,0.0483508729962925,0.5714812492880232,0.6192170818505338,1.0
0.14067511125019844,0.6105362347183693,1.1357679514990555,0.14230662581876632,7.805702539123433,0.6192170818505338,1.0
0.06291449359715498,0.5209046749596687,1.0242481979462443,0.06364416007451264,3.0393019077002457,0.6192170818505338,1.0
0.03782643915887459,0.4551445863218825,0.9632099081623867,0.038265140689062026,0.5362613361622213,0.6192170818505338,1.0
0.058144080088691846,0.40392103209854896,0.8456156196822358,0.041098198493686705,0.9352230188076445,0.6832740213523132,1.0
0.14230150764777078,0.6107649794599572,1.1362870007937615,0.1439518847528124,7.642264174473948,0.6192170818505338,1.0
0.08927681678382703,0.5457752532821576,1.0449975388739614,0.09031222685689333,4.09017307115866,0.6192170818505338,1.0
0.05786106920728348,0.46099161364845676,0.9712382839514204,0.05853212733921344,0.5561435801614298,0.6192170818505338,1.0
0.09657951248261333,0.44407126127801283,0.9201308753616173,0.06826565951992582,5.578832676637811,0.6832740213523132,1.0
0.09763689339526131,0.4660477841859157,0.9320257348152081,0.09876926153478786,3.200617909777745,0.6192170818505338,1.0
0.15436843727795793,0.623935700170313,1.149387040838371,0.15615876359871064,8.458118605519381,0.6192170818505338,1.0
0.11787020368770336,0.4028828603982716,0.8023198161991554,0.19233374605938738,2.867729508680374,0.8078291814946619,1.0
0.050748407912339775,0.3865492442063164,0.8220120564626716,0.035870687754256045,0.7831218384145576,0.6832740213523132,1.0
0.06476661726079032,0.38252673747462673,0.8030206953273898,0.04577923131449241,0.9333947318109848,0.6832740213523132,1.0
0.12054986877121836,0.4010972587525772,0.8094322615052708,0.19670626776183991,3.0786561653493534,0.8078291814946619,1.0
0.07662304402862129,0.5363553810290733,1.0390708312115962,0.0775116988269699,3.6341488213693123,0.6192170818505338,1.0
0.031674803002684666,0.46443321527572456,0.9784832632236729,0.03204215940351584,0.6306315648343522,0.6192170818505338,1.0
0.0785165536480282,0.48295172385282603,0.9631398075118445,0.07942716889483377,2.753641113001257,0.6192170818505338,1.0
0.061522819627227505,0.37066630611242957,0.646753647522694,0.10038936047308385,1.5176082972055134,0.8078291814946619,1.0
0.05879255630746237,0.38881704958511026,0.8145349888489353,0.04155656337480294,1.0478064373136393,0.6832740213523132,1.0
0.04823735669402746,0.46034208305970176,0.9714936983657525,0.048796801428039716,0.5523501862611485,0.6192170818505338,1.0
0.072974154070115,0.41318281876294893,0.8542452368159017,0.051580595381467614,1.3627472623122259,0.6832740213523132,1.0
0.06271509812504801,0.3839546467627109,0.7281848709449303,0.10233485121338533,0.9151845609706287,0.8078291814946619,1.0
0.059300963483781756,0.37033160792287234,0.6418853778549763,0.09676386478457029,1.2779922959552878,0.8078291814946619,1.0
0.11542040022914449,0.39885532820197056,0.8044890508886632,0.1883362991936616,2.9196810789951053,0.8078291814946619,1.0
0.07945857952220199,0.43072766923643513,0.9027986143453068,0.05616400617652834,4.635194873463577,0.6832740213523132,1.0
0.12042377371075012,0.59618902035226,1.1175939623478544,0.1218204183585839,5.745673360386031,0.6192170818505338,1.0
0.05397758255484374,0.45589154815565747,0.9647276301238739,0.05460360098505257,0.5753867340753709,0.6192170818505338,1.0
0.03706828059588952,0.3894241151825386,0.8319745155644144,0.026201111986391697,0.7024284421642215,0.6832740213523132,1.0
0.08159804580332454,0.4402839001132815,0.9249023503761706,0.057676253162945536,5.6109420260797815,0.6832740213523132,1.0
0.057224885896016875,0.3841676111321479,0.8122629169676607,0.040448481010373266,0.73758798546206,0.6832740213523132,1.0
0.06338463145042621,0.3710958616168993,0.6394984230986553,0.10342735677079298,1.4280615498400626,0.8078291814946619,1.0
0.05328054117166138,0.3691829284206298,0.6473574251054565,0.08694008964952799,1.0928543289563881,0.8078291814946619,1.0
0.059446388281968625,0.40674906686391843,0.8512527834277346,0.04201871388485983,1.0596746752868202,0.6832740213523132,1.0
0.11020680769118726,0.5864000637628488,1.1050762317849878,0.11148495853610638,4.822307445821209,0.6192170818505338,1.0
0.08688428084150626,0.4570265243995818,0.9608487952596654,0.08789194288429893,1.764036939103475,0.6192170818505338,1.0
0.02896664430068979,0.46050197048646846,0.9718663893658318,0.02930259215784162,0.5462730958136525,0.6192170818505338,1.0
0.03147869524144034,0.3708300535025574,0.6890165286499969,0.05136510489868316,0.8548720795250349,0.8078291814946619,1.0
