min_distances,avg_k_distances,max_k_distances,outlier_K_factor,lof_clusters,cluster_sparsity,label
1.657267837100077,1.9749721305217858,2.2708253274967265,0.07144150957634214,1.8319229001634914,0.8941176470588236,1.0
0.24425211185279805,0.37831330059671575,0.5204873406180902,0.010042786447596857,0.5892082526114885,0.9823529411764705,1.0
1.2141456742459404,1.7016160759998062,1.8679397702600853,0.025530090455221525,1.366672608036184,0.9235294117647059,1.0
0.20208010315872724,0.6234039154435805,0.7990541739075558,0.023511678057149085,0.39341648568967713,0.9117647058823529,1.0
0.04973830163259901,0.39357013389187684,0.6562327945067006,0.01417862969878232,0.5566123729489435,0.5235294117647059,1.0
0.3316078847289717,0.66010290113797,0.8610901523091231,0.01318975474430765,0.33834999486531625,0.9529411764705882,1.0
0.34370358244609983,0.5541488073445942,0.6469912776379819,0.01344077179500703,0.8625922096129363,0.9764705882352941,1.0
1.0199270260779578,1.4647162054835448,1.6891458465494857,0.022490074138839924,0.6099998805723825,0.9411764705882353,1.0
0.18303654116558565,0.3367253183133282,0.43210765285553127,0.1596263939862404,3.943389147870845,0.5705882352941176,1.0
1.3000715758414871,1.3995116793576716,1.5069083177103948,0.9345349744474981,31.171006656505575,0.45882352941176474,1.0
1.5368544356417377,1.8688197907964899,2.146511070475876,0.035039892898856374,0.5586373318284003,0.9529411764705882,1.0
1.414213562373095e-06,0.6220581866711419,0.9318615887930147,3.0354462717481194e-08,0.4023255540999377,0.9882352941176471,1.0
0.892416547662165,1.3691347075440095,1.5877558590839556,0.10383115523760611,1.5327968091602022,0.9117647058823529,1.0
1.4262881026358383,1.713529968812709,1.9509972793701271,0.06927555171211187,1.7936716673796989,0.8647058823529412,1.0
0.3752958353196139,0.47182905462724883,0.5755883847772592,0.28973852093030067,12.020890673875076,0.5294117647058824,1.0
0.07322826882883701,0.34466306732756213,0.5689632995713463,0.026664661937304254,1.009066757548699,0.5823529411764705,1.0
0.8310633301206408,1.295956859260712,1.4560644383312253,0.023316414027582315,1.0738760748227552,0.9470588235294117,1.0
0.10105355440016103,0.32454460915796535,0.5269875731010819,0.0057157022338801804,0.8347575634026798,0.9764705882352941,1.0
0.058329971552534936,0.40254341610255817,0.6118384502879147,0.004567963403321732,0.6826817830152754,0.9705882352941176,1.0
0.08142890712924011,0.385504781977257,0.5491413646135694,0.0038098387300564717,0.3003650443812062,0.9882352941176471,1.0
0.3066110848266616,0.45968830145317324,0.6399699511991611,0.20476970207273107,6.675876757861795,0.5470588235294118,1.0
1.5874208661186084,2.0261883274232266,2.200718524015675,0.044536873194816355,1.8170679695655325,0.9470588235294117,1.0
0.02877651444823768,0.3681078933929722,0.5404973652989835,0.03443715435770103,0.7512219320756769,0.0,1.0
0.1475021122310752,0.34105623006100316,0.5320045449502274,0.0992838632775902,4.32445278387523,0.4117647058823529,1.0
0.7346795278717811,0.9525611038096953,1.1217077842352625,0.08547871989619782,0.962482809161585,0.9117647058823529,1.0
0.22407507545668323,0.354919186372378,0.5138086638261535,0.1249411196789504,4.401558255125639,0.14117647058823535,1.0
0.2278551540958115,0.4109953697159877,0.5390761262267839,0.012887742751822168,0.5839517051215327,0.9764705882352941,1.0
1.6510089234500644,2.2132086574826366,2.4511465740363096,0.03471610371979134,1.045464547412501,0.9235294117647059,1.0
1.5670700830617506,2.0016812880937374,2.506372945675331,0.0461844841330075,0.7565324741427791,0.9647058823529412,1.0
0.24839187271057808,0.40347025924135316,0.5112588089519319,0.2311058459099114,6.247658463540491,0.33529411764705885,1.0
0.2967820193294701,0.5734041361352987,0.8115679575329819,0.21333685160451496,6.794781821524378,0.45882352941176474,1.0
0.5664181708388963,0.7180022746661099,0.8833483281809711,0.2071811450663895,9.169516314752272,0.611764705882353,1.0
